ID,WIKI_PAGE,Cause_of_Death,Death_Summary
ec5ef77e64b88c342354a4aa8c5bfe02,Charles_Cotesworth_Pinckney,The cause of death is not provided in the given information.,"After his unsuccessful bid for the presidency in 1808, Pinckney turned his attention to managing his plantations and practicing law. He held the position of president-general of the Society of the Cincinnati from 1805 until his death in 1825. Pinckney also became a member of the American Antiquarian Society in 1813 and the American Philosophical Society in 1789. He passed away on August 16, 1825, and was laid to rest in St. Michael's Churchyard in Charleston, South Carolina. His tombstone commemorates his role as a founder of the American Republic and his close friendship with George Washington."
68a63675aeb7033e57d5281838bd872f,Paul_Stewart,No relevant section found,No relevant section found
279036b0dbbc48dd05c7700c01f68d34,Erwin_Schrödinger,tuberculosis,"Erwin Schrödinger, a renowned physicist, suffered from tuberculosis and spent time in a sanatorium in Arosa, Switzerland, where he formulated his wave equation. He passed away on January 4, 1961, at the age of 73, in Vienna due to tuberculosis. He was laid to rest in a Catholic cemetery in Alpbach, Austria, despite not being Catholic, as the priest overseeing the cemetery allowed it upon learning that Schrödinger was a member of the Pontifical Academy of Sciences."
462109cf8fe49d5ca70a14e21101000a,Theobald_Smith,No relevant section found,No relevant section found
31e75ae448111234d5e06e592e800550,Margaret_Thatcher,"Cause of death: Stroke, carcinoma of the bladder, dementia.","Thatcher died at the age of 87 after suffering a stroke while staying at the Ritz Hotel in London. Her death certificate listed the primary causes of death as a stroke and repeated transient ischaemic attack, with secondary causes listed as bladder carcinoma and dementia. Reactions to her death were mixed in the UK, ranging from tributes to celebrations and expressions of hatred. Her funeral, which had been planned in advance, included a church service at St. Paul's Cathedral and a cremation at Mortlake. Her ashes were later interred next to her husband's in the grounds of the Royal Hospital Chelsea."
215a74fd0ca123967308fb2d9d3096a3,Charles_M._Schwab,Heart disease,"Schwab's wife died in January 1939, and he passed away nine months later in September of that year due to heart disease. His funeral was held at St. Patrick's Cathedral, with about 2,000 people lining the streets for the procession. Notable figures such as Al Smith, John D. Rockefeller Jr., and Charles Evans Hughes attended his funeral. Initially, he was buried at Gate of Heaven Cemetery in New York, but his remains were later moved to a private mausoleum at Saint Michael Catholic Church Cemetery in Pennsylvania."
a4620430691436a0c401014761abbff0,Andres_Segovia,No relevant section found,No relevant section found
fdff8bed1a0526a1f27a4497d63c688b,Peter_Stuyvesant,No relevant section found,No relevant section found
9a6ef6190414529425a684e9da2f54e5,Jimmy_Smith,No relevant section found,No relevant section found
ff2c80940b5a738191c5f7f3e8840c28,Helmut_Schmidt,Vascular occlusion surgery complications.,"Helmut Schmidt, the former German Chancellor, underwent surgery for a vascular occlusion in his right leg in September 2015. He was discharged from the hospital but his condition worsened in November. Schmidt died in his Hamburg home on 10 November 2015 at the age of 96. He was the longest-lived German Chancellor at the time of his death. A state funeral was held for Schmidt at St. Michael's Church in Hamburg on 23 November. German Chancellor Angela Merkel and former U.S. Secretary of State Henry Kissinger were among the mourners. Schmidt's remains were buried in Ohlsdorf Cemetery in the family grave alongside his parents and his wife, Loki."
8e0aeb881def2194989b46909fde22a4,Sébastien_de_Vauban,No relevant section found,No relevant section found
026a41e7953da96f5e1b909532806f31,Eric_Portman,Heart disease,"Portman, who was 68 years old, passed away at his residence in St Veep, Cornwall on December 7, 1969, due to heart disease. His funeral took place at St. Veep parish church, where he was laid to rest."
baf9160bd9ad5ca22d7bfd5b0a3507f7,Gram_Parsons,The cause of death was an overdose of morphine and alcohol.,"The text describes the events leading up to and following the death of musician Gram Parsons in September 1973. Parsons was a frequent visitor to Joshua Tree National Park, where he used drugs and allegedly saw UFOs. On this particular trip, Parsons consumed large amounts of alcohol and barbiturates and overdosed on morphine. Despite efforts to resuscitate him, Parsons was declared dead at the hospital. After his death, Parsons' body was stolen from the airport and driven to Joshua Tree, where a failed attempt was made to cremate him. Eventually, his remains were buried in Louisiana. There is a myth among fans that Parsons' body was cremated at a rock formation in Joshua Tree, but there is no official monument or mention of the event in park materials."
95fef6df80884ec5028726d04832df32,Johnny_Paycheck,Emphysema and asthma,"Paycheck, a musician who struggled with addiction throughout his career, eventually managed to turn his life around after serving time in prison. However, his health declined after 2000, and he was only able to make brief appearances due to emphysema and asthma. Paycheck passed away in 2003 at the age of 64, leaving behind a son and two daughters. He was laid to rest in Nashville's Woodlawn Memorial Park Cemetery, in a plot provided by fellow musician George Jones."
75c8abdf27ddd6665c4bcd536334ba59,Johann_Tetzel,No relevant section found,No relevant section found
1776fbbc0567be93de422bda4ee72373,Daniel_Smith,No relevant section found,No relevant section found
a7c6c6c440dd1fdc0994fa05e6f42f74,Walter_Scheel,The cause of death is not mentioned in the given information.,"On August 24, 2016, Scheel passed away after a long illness. He lived to be 97 years and 47 days old, making him the longest-lived German head of state, both imperial and elected."
eb5ae96230c18f2a411de343ddf7db53,Terence_A._Todman,No relevant section found,No relevant section found
01e899ee797a9b407fdbebfede846c52,Iceberg_Slim,The cause of death in the shortest form possible is liver failure.,"The widow of author Robert Beck, Diane Millman Beck, reveals that his last years were marked by financial troubles and declining health. Beck battled diabetes and became more isolated over time. Sadly, he passed away at the age of 73 from liver failure. In 2005, Diane and Beck's three daughters filed a lawsuit against Holloway House, seeking unpaid royalties. They alleged that Beck died without any money."
269e5c013af695b2336d1b8106ba739d,José_López_Portillo,Cardiac complication due to pneumonia.,"López Portillo was married to Carmen Romano, but they divorced after he left the presidency. He later married actress Sasha Montenegro, and they had two children before separating. He had a sister named Margarita López Portillo, who passed away in 2006. López Portillo died at the age of 83 in Mexico City due to a cardiac complication caused by pneumonia. He was buried at the Pantheon Federal District military."
2db16c3e2ba5267964fe4d4dd818dafa,Dawn_Powell,colon cancer,"In her later years, Powell wrote most of her work in an apartment on Christopher Street. She passed away in 1965, two weeks before her 69th birthday, due to colon cancer. Her executor, Jacqueline Miller Rice, declined to claim her remains, resulting in her being buried in Hart Island, New York City's potter's field."
ebfd5df73ffc61506ed857ef17928a32,Warren_Rudman,No relevant section found,No relevant section found
10ee473506d84682fa4b4bed4fe32dcd,Harry_Reasoner,Gunshot,"On November 22, 1963, Reasoner was involved in covering the assassination of President John F. Kennedy. He took over the anchor chair from Charles Collingwood at 5:49 p.m. EST and reported on the arrival of President Kennedy's body in Washington, D.C., as well as details about Lee Harvey Oswald, who was initially accused only of killing a police officer. Reasoner left the desk when Walter Cronkite returned at 6:35 p.m. EST, but later appeared to narrate a special program about Kennedy. Two days later, while Reasoner was at the anchor desk, Oswald was shot by Jack Ruby. CBS abruptly cut back to Reasoner and aired footage of the shooting. Reasoner also reported that the Dallas Police had released Ruby's name. Later, Cronkite announced Oswald's death."
ab2bc558ccf61211bd22e33183947489,V._S._Pritchett,No relevant section found,No relevant section found
c7c456d227364c07148edace52dc9f3e,Zoot_Sims,No relevant section found,No relevant section found
235e066e7f4983ddc4d478c98f797c1a,Norman_F._Ramsey,No relevant section found,No relevant section found
c1b898c5c69fa19d4816c666a347b09c,Inger_Stevens,barbiturate poisoning,"On April 30, 1970, singer and actress Edie Stevens was found on the kitchen floor of her home in Hollywood Hills. Her roommate, Lola McNally, found her and stated that Stevens was conscious but unable to speak. Despite being rushed to the hospital, Stevens died in the ambulance. The coroner determined that she died from an overdose of barbiturates and her death was ruled as a suicide."
1c83891f3a40765a5f14707c58794d1e,M._Scott_Peck,Cause of death: Parkinson's disease and pancreatic/liver duct cancer.,"The mentioned person, Peck, passed away at his residence in Connecticut on September 25, 2005. He had been dealing with Parkinson's disease and pancreatic and liver duct cancer. The archives of his works, achievements, and correspondence are now held at Fuller Theological Seminary."
15dfb1794bafa7328645b6c1f09cb9c2,Joe_Pasternak,Parkinson's disease complications,"Joe Pasternak, a film producer, died in Beverly Hills, California at the age of 89 from complications related to Parkinson's disease. He is buried at Hillside Memorial Park Cemetery in Culver City, California. Pasternak was honored with a star on the Hollywood Walk of Fame for his contributions to the industry. David Chandler wrote and recorded Pasternak's autobiography titled ""Easy the Hard Way,"" which was published in 1956."
